Date,type,Name,Ticker,Open,High,Low,Volume,Multiplier
2022-09-29,Crypto,Solana,SOL-USD,33.23528289794922,34.338314056396484,32.79304885864258,951223921,8
2022-09-30,Crypto,Solana,SOL-USD,33.951778411865234,35.13334655761719,32.73581314086914,1210784941,8
2022-10-01,Crypto,Solana,SOL-USD,33.21569061279297,33.22508239746094,32.466941833496094,572976679,8
2022-10-02,Crypto,Solana,SOL-USD,32.470420837402344,32.99811935424805,31.99713897705078,532211084,8
2022-10-03,Crypto,Solana,SOL-USD,32.05710983276367,33.20492935180664,31.95493125915528,633204077,8
2022-10-04,Crypto,Solana,SOL-USD,32.95677185058594,34.34199905395508,32.88138198852539,717157069,8
2022-10-05,Crypto,Solana,SOL-USD,34.117191314697266,34.31154251098633,33.27922058105469,655950188,8
2022-10-06,Crypto,Solana,SOL-USD,34.073753356933594,34.45728302001953,33.33332443237305,712289836,8
2022-10-07,Crypto,Solana,SOL-USD,33.34446716308594,33.72856903076172,32.551998138427734,649212486,8
2022-10-08,Crypto,Solana,SOL-USD,33.00006866455078,33.04252624511719,32.44584274291992,367021196,8
2022-10-09,Crypto,Solana,SOL-USD,32.5780143737793,33.10311508178711,32.478023529052734,405849928,8
2022-10-10,Crypto,Solana,SOL-USD,32.91293716430664,33.339454650878906,31.970834732055664,640691958,8
2022-10-11,Crypto,Solana,SOL-USD,31.96603202819824,31.96603202819824,30.579492568969727,733071932,8
2022-10-12,Crypto,Solana,SOL-USD,30.779691696166992,31.460229873657227,30.72916984558105,490127096,8
2022-10-13,Crypto,Solana,SOL-USD,31.16441345214844,31.18108558654785,28.197370529174805,1302451856,8
2022-10-14,Crypto,Solana,SOL-USD,30.54248809814453,31.909656524658203,29.75993156433105,836283411,8
2022-10-15,Crypto,Solana,SOL-USD,30.00613212585449,30.151254653930664,29.53400611877441,547825492,8
2022-10-16,Crypto,Solana,SOL-USD,29.578842163085938,30.44472885131836,29.578842163085938,608389719,8
2022-10-17,Crypto,Solana,SOL-USD,30.1680908203125,31.263992309570312,29.88315963745117,658840500,8
2022-10-18,Crypto,Solana,SOL-USD,31.224252700805664,31.411191940307617,29.83369445800781,715092973,8
2022-10-19,Crypto,Solana,SOL-USD,30.16461753845215,30.21255111694336,28.83027648925781,697269954,8
2022-10-20,Crypto,Solana,SOL-USD,28.89457130432129,29.43212127685547,28.07379531860352,803871622,8
2022-10-21,Crypto,Solana,SOL-USD,28.08042907714844,28.24317169189453,26.986404418945312,967208274,8
2022-10-22,Crypto,Solana,SOL-USD,28.108327865600582,28.14439010620117,27.55768394470215,474234383,8
2022-10-23,Crypto,Solana,SOL-USD,28.013675689697266,29.33153915405273,27.857959747314453,633157057,8
2022-10-24,Crypto,Solana,SOL-USD,29.272520065307617,29.4139461517334,28.21503257751465,667625312,8
2022-10-25,Crypto,Solana,SOL-USD,28.30998992919922,32.19131088256836,28.119304656982425,1336242036,8
2022-10-26,Crypto,Solana,SOL-USD,30.92886543273925,31.837549209594727,30.76510238647461,1250974763,8
2022-10-27,Crypto,Solana,SOL-USD,31.28702735900879,32.20396423339844,30.585346221923828,1275994871,8
2022-10-28,Crypto,Solana,SOL-USD,30.630794525146484,32.448707580566406,30.189332962036133,1063403956,8
2022-10-29,Crypto,Solana,SOL-USD,32.10906219482422,33.739139556884766,31.91681289672852,1165931963,8
2022-10-30,Crypto,Solana,SOL-USD,32.8577766418457,33.479278564453125,32.061622619628906,731319297,8
2022-10-31,Crypto,Solana,SOL-USD,32.961021423339844,34.307743072509766,32.2862663269043,1174404933,8
2022-11-01,Crypto,Solana,SOL-USD,32.607608795166016,33.32598114013672,32.201412200927734,729292793,8
2022-11-02,Crypto,Solana,SOL-USD,32.24597930908203,32.83482360839844,30.294113159179688,1166999748,8
2022-11-03,Crypto,Solana,SOL-USD,30.792919158935547,32.14349365234375,30.677148818969727,832207929,8
2022-11-04,Crypto,Solana,SOL-USD,30.841737747192383,34.10426330566406,30.731590270996094,1364403572,8
2022-11-05,Crypto,Solana,SOL-USD,33.77741622924805,38.54962158203125,33.73513412475586,2470595904,8
2022-11-06,Crypto,Solana,SOL-USD,36.77216720581055,36.90202713012695,32.54630279541016,1650006613,8
2022-11-07,Crypto,Solana,SOL-USD,32.67894744873047,33.0675048828125,28.926734924316406,2545092967,8
2022-11-08,Crypto,Solana,SOL-USD,29.59744071960449,31.06096839904785,21.78398323059082,6120104231,8
2022-11-09,Crypto,Solana,SOL-USD,24.1594352722168,24.1594352722168,12.505623817443848,4647808136,8
2022-11-10,Crypto,Solana,SOL-USD,13.985069274902344,18.67563819885254,13.41102695465088,4084381465,8
2022-11-11,Crypto,Solana,SOL-USD,17.663450241088867,18.13648223876953,15.507472038269045,2191908978,8
2022-11-12,Crypto,Solana,SOL-USD,16.340282440185547,16.40843391418457,14.538013458251951,866923655,8
2022-11-13,Crypto,Solana,SOL-USD,14.537562370300291,14.660887718200684,13.12266445159912,880792311,8
2022-11-14,Crypto,Solana,SOL-USD,13.1657133102417,14.88998794555664,12.25461769104004,1365413449,8
2022-11-15,Crypto,Solana,SOL-USD,13.999627113342283,14.969862937927246,13.932036399841309,833458645,8
2022-11-16,Crypto,Solana,SOL-USD,14.29958724975586,14.56210708618164,13.711963653564451,487495993,8
2022-11-17,Crypto,Solana,SOL-USD,14.286023139953612,14.463689804077148,13.078254699707031,673219780,8
2022-11-18,Crypto,Solana,SOL-USD,13.638845443725586,13.790632247924805,13.03916835784912,357193046,8
2022-11-19,Crypto,Solana,SOL-USD,13.247389793395996,13.255352973937988,12.644580841064451,314294255,8
2022-11-20,Crypto,Solana,SOL-USD,12.852312088012695,13.416733741760254,12.20330810546875,508411732,8
2022-11-21,Crypto,Solana,SOL-USD,12.254121780395508,12.257597923278809,11.34163761138916,504498729,8
2022-11-22,Crypto,Solana,SOL-USD,11.842514991760254,12.465627670288086,11.01065158843994,529418278,8
2022-11-23,Crypto,Solana,SOL-USD,12.43791961669922,14.40245532989502,12.42763328552246,859905329,8
2022-11-24,Crypto,Solana,SOL-USD,14.353002548217772,14.854009628295898,13.91685676574707,620159372,8
2022-11-25,Crypto,Solana,SOL-USD,14.580628395080566,14.581172943115234,13.961506843566896,323667943,8
2022-11-26,Crypto,Solana,SOL-USD,14.062800407409668,14.887808799743652,14.031248092651367,333271818,8
2022-11-27,Crypto,Solana,SOL-USD,14.159537315368652,14.409465789794922,14.082965850830078,225035409,8
2022-11-28,Crypto,Solana,SOL-USD,14.11313247680664,14.145076751708984,12.824840545654297,447463511,8
2022-11-29,Crypto,Solana,SOL-USD,13.403423309326172,13.897473335266112,13.28012752532959,265372933,8
2022-11-30,Crypto,Solana,SOL-USD,13.371024131774902,14.219449996948242,13.308284759521484,331594403,8
2022-12-01,Crypto,Solana,SOL-USD,14.133452415466309,14.15432357788086,13.441184997558594,232200065,8
2022-12-02,Crypto,Solana,SOL-USD,13.482585906982422,13.773052215576172,13.377079010009766,245049936,8
2022-12-03,Crypto,Solana,SOL-USD,13.716782569885254,13.730709075927734,13.278402328491213,161314094,8
2022-12-04,Crypto,Solana,SOL-USD,13.301777839660645,13.724018096923828,13.299367904663086,141802483,8
2022-12-05,Crypto,Solana,SOL-USD,13.716100692749023,14.135319709777832,13.630226135253906,335440747,8
2022-12-06,Crypto,Solana,SOL-USD,13.830924987792969,14.32291316986084,13.828653335571287,279979830,8
2022-12-07,Crypto,Solana,SOL-USD,14.292366981506348,14.310629844665527,13.497425079345703,223134812,8
2022-12-08,Crypto,Solana,SOL-USD,13.51982879638672,13.75301742553711,13.310490608215332,195918913,8
2022-12-09,Crypto,Solana,SOL-USD,13.68907356262207,13.979891777038574,13.536895751953123,211833041,8
2022-12-10,Crypto,Solana,SOL-USD,13.581315994262695,13.69578742980957,13.568408012390137,109293691,8
2022-12-11,Crypto,Solana,SOL-USD,13.576213836669922,13.778305053710938,13.413359642028809,117436002,8
2022-12-12,Crypto,Solana,SOL-USD,13.426751136779783,13.458085060119627,12.951156616210938,205298705,8
2022-12-13,Crypto,Solana,SOL-USD,13.318246841430664,14.057649612426758,12.828971862792969,315949878,8
2022-12-14,Crypto,Solana,SOL-USD,13.836177825927734,14.887666702270508,13.831062316894531,441479811,8
2022-12-15,Crypto,Solana,SOL-USD,14.140317916870115,14.467164039611816,13.909064292907717,272679087,8
2022-12-16,Crypto,Solana,SOL-USD,14.021939277648926,14.145011901855469,12.147680282592772,358747840,8
2022-12-17,Crypto,Solana,SOL-USD,12.265798568725586,12.511940956115724,11.987808227539062,222801055,8
2022-12-18,Crypto,Solana,SOL-USD,12.504684448242188,12.568931579589844,12.31215763092041,110722042,8
2022-12-19,Crypto,Solana,SOL-USD,12.415849685668944,12.566923141479492,11.737709999084473,206060595,8
2022-12-20,Crypto,Solana,SOL-USD,11.934520721435549,12.436450004577637,11.875389099121094,177388342,8
2022-12-21,Crypto,Solana,SOL-USD,12.279061317443848,12.279061317443848,11.92959690093994,167974882,8
2022-12-22,Crypto,Solana,SOL-USD,12.129864692687988,12.168594360351562,11.72010898590088,181200151,8
2022-12-23,Crypto,Solana,SOL-USD,11.794523239135742,12.084675788879396,11.755584716796877,157181374,8
2022-12-24,Crypto,Solana,SOL-USD,11.7862548828125,11.7862548828125,11.2396240234375,202780776,8
2022-12-25,Crypto,Solana,SOL-USD,11.444534301757812,11.53402614593506,11.274829864501951,105389060,8
2022-12-26,Crypto,Solana,SOL-USD,11.387689590454102,11.453410148620604,11.138463973999023,132410401,8
2022-12-27,Crypto,Solana,SOL-USD,11.309179306030272,11.390707969665527,10.766209602355955,223332961,8
2022-12-28,Crypto,Solana,SOL-USD,11.08486270904541,11.098109245300291,9.52294921875,468728777,8
2022-12-29,Crypto,Solana,SOL-USD,9.755775451660156,9.827129364013672,8.141267776489258,772500177,8
2022-12-30,Crypto,Solana,SOL-USD,9.651914596557615,10.021772384643556,9.062714576721191,837030648,8
2022-12-31,Crypto,Solana,SOL-USD,9.88100528717041,10.151166915893556,9.69262409210205,285758573,8
2023-01-01,Crypto,Solana,SOL-USD,9.96103572845459,10.052801132202148,9.7210111618042,194221164,8
2023-01-02,Crypto,Solana,SOL-USD,9.983222007751465,11.372013092041016,9.845211029052734,558570124,8
2023-01-03,Crypto,Solana,SOL-USD,11.27472686767578,13.50026798248291,11.053266525268556,1149255381,8
2023-01-04,Crypto,Solana,SOL-USD,13.35150909423828,14.09533977508545,12.922945976257324,1142852070,8
2023-01-05,Crypto,Solana,SOL-USD,13.43493938446045,13.769200325012209,12.990192413330078,564255825,8
2023-01-06,Crypto,Solana,SOL-USD,13.420552253723145,13.54129409790039,12.771324157714844,517147909,8
2023-01-07,Crypto,Solana,SOL-USD,13.52675724029541,13.52675724029541,13.055072784423828,210349250,8
2023-01-08,Crypto,Solana,SOL-USD,13.09150505065918,14.333256721496582,12.924285888671877,535020165,8
2023-01-09,Crypto,Solana,SOL-USD,14.325532913208008,17.361557006835938,14.325532913208008,2029272608,8
2023-01-10,Crypto,Solana,SOL-USD,16.29619789123535,16.640087127685547,15.71121311187744,833408341,8
2023-01-11,Crypto,Solana,SOL-USD,16.196577072143555,16.44658851623535,15.368487358093262,630606082,8
2023-01-12,Crypto,Solana,SOL-USD,16.789260864257812,16.808433532714844,15.744722366333008,884719784,8
2023-01-13,Crypto,Solana,SOL-USD,16.61872673034668,18.51446533203125,16.381359100341797,1037251176,8
2023-01-14,Crypto,Solana,SOL-USD,18.287506103515625,24.565017700195312,18.26682472229004,3399684035,8
2023-01-15,Crypto,Solana,SOL-USD,24.259122848510746,24.651987075805664,22.11684799194336,1661787281,8
2023-01-16,Crypto,Solana,SOL-USD,22.87508583068848,24.75278854370117,22.585596084594727,1596086615,8
2023-01-17,Crypto,Solana,SOL-USD,23.58060073852539,23.80280113220215,22.88289260864257,926501252,8
2023-01-18,Crypto,Solana,SOL-USD,22.886484146118164,23.48263359069824,20.693498611450195,1427677518,8
2023-01-19,Crypto,Solana,SOL-USD,20.850828170776367,21.765443801879883,20.528949737548828,799641392,8
2023-01-20,Crypto,Solana,SOL-USD,21.42640686035156,25.678333282470703,21.00454330444336,1419157455,8
2023-01-21,Crypto,Solana,SOL-USD,25.5515251159668,26.410499572753903,24.614994049072266,1948796870,8
2023-01-22,Crypto,Solana,SOL-USD,24.624042510986328,25.389249801635746,23.756322860717773,1029738787,8
2023-01-23,Crypto,Solana,SOL-USD,24.23154640197754,24.88598251342773,23.97373580932617,874649827,8
2023-01-24,Crypto,Solana,SOL-USD,24.35210227966309,25.167665481567383,22.647783279418945,837211317,8
2023-01-25,Crypto,Solana,SOL-USD,22.79620361328125,25.21659278869629,22.39700698852539,1166026842,8
2023-01-26,Crypto,Solana,SOL-USD,24.561397552490234,25.12034797668457,23.95353889465332,809826004,8
2023-01-27,Crypto,Solana,SOL-USD,24.350980758666992,24.86176490783692,23.49876594543457,682926581,8
2023-01-28,Crypto,Solana,SOL-USD,24.41060256958008,25.01738548278809,23.841827392578125,489857934,8
2023-01-29,Crypto,Solana,SOL-USD,23.98078727722168,26.65280532836914,23.827844619750977,1131621628,8
2023-01-30,Crypto,Solana,SOL-USD,26.13530158996582,26.24931526184082,23.48917579650879,1084170329,8
2023-01-31,Crypto,Solana,SOL-USD,23.94932174682617,24.34128761291504,23.592248916625977,617019880,8
2023-02-01,Crypto,Solana,SOL-USD,23.94851493835449,25.126235961914062,22.64312171936035,984317489,8
2023-02-02,Crypto,Solana,SOL-USD,24.98878669738769,26.03715133666992,24.25430679321289,1017290364,8
2023-02-03,Crypto,Solana,SOL-USD,24.26081085205078,25.00357246398925,24.118974685668945,643813200,8
2023-02-04,Crypto,Solana,SOL-USD,24.67998313903809,24.892578125,24.317745208740234,321758043,8
2023-02-05,Crypto,Solana,SOL-USD,24.319520950317383,24.42566680908203,23.1168270111084,578466008,8
2023-02-06,Crypto,Solana,SOL-USD,23.49368476867676,23.68735694885254,22.603904724121094,449884793,8
2023-02-07,Crypto,Solana,SOL-USD,22.69782257080078,23.899799346923828,22.607053756713867,625438600,8
2023-02-08,Crypto,Solana,SOL-USD,23.860729217529297,24.148073196411133,22.881855010986328,534148944,8
2023-02-09,Crypto,Solana,SOL-USD,23.198091506958008,23.27908706665039,20.203577041625977,797436250,8
2023-02-10,Crypto,Solana,SOL-USD,20.453590393066406,21.11772727966309,19.84334373474121,654189930,8
2023-02-11,Crypto,Solana,SOL-USD,20.12839126586914,20.860679626464844,20.119468688964844,267159267,8
2023-02-12,Crypto,Solana,SOL-USD,20.82887458801269,22.260618209838867,20.646625518798828,532943787,8
2023-02-13,Crypto,Solana,SOL-USD,21.486787796020508,21.52965545654297,19.870744705200195,693292656,8
2023-02-14,Crypto,Solana,SOL-USD,20.78159523010254,22.245664596557617,20.71122360229492,865868623,8
2023-02-15,Crypto,Solana,SOL-USD,21.824722290039062,23.901153564453125,21.50210189819336,747616299,8
2023-02-16,Crypto,Solana,SOL-USD,23.88418960571289,24.030553817749023,22.26426124572754,885086333,8
2023-02-17,Crypto,Solana,SOL-USD,22.282129287719727,23.493309020996094,22.153913497924805,580803415,8
2023-02-18,Crypto,Solana,SOL-USD,23.16739654541016,23.75763511657715,22.96770477294922,370892073,8
2023-02-19,Crypto,Solana,SOL-USD,23.476207733154297,25.52073097229004,23.268293380737305,993875671,8
2023-02-20,Crypto,Solana,SOL-USD,24.84637451171875,26.925580978393555,24.342071533203125,1459545676,8
2023-02-21,Crypto,Solana,SOL-USD,26.18273162841797,26.424297332763672,24.673828125,925847245,8
2023-02-22,Crypto,Solana,SOL-USD,24.949750900268555,25.13520050048828,23.377933502197266,892548647,8
2023-02-23,Crypto,Solana,SOL-USD,24.18242073059082,24.63583374023437,23.68366813659668,579213279,8
2023-02-24,Crypto,Solana,SOL-USD,23.89963722229004,24.05632972717285,22.63655662536621,612377428,8
2023-02-25,Crypto,Solana,SOL-USD,23.0588493347168,23.27343940734864,21.64186286926269,547286025,8
2023-02-26,Crypto,Solana,SOL-USD,22.52385711669922,23.484447479248047,22.32423973083496,370371591,8
2023-02-27,Crypto,Solana,SOL-USD,23.255739212036133,23.367462158203125,22.400766372680664,475987023,8
2023-02-28,Crypto,Solana,SOL-USD,22.69098472595215,22.725032806396484,21.82581329345703,351065863,8
2023-03-01,Crypto,Solana,SOL-USD,21.91213607788086,22.79533767700196,21.738677978515625,346532018,8
2023-03-02,Crypto,Solana,SOL-USD,22.505313873291016,22.57521629333496,21.73250961303711,322545445,8
2023-03-03,Crypto,Solana,SOL-USD,21.98651695251465,22.00171089172364,20.541078567504883,489228523,8
2023-03-04,Crypto,Solana,SOL-USD,21.400026321411133,21.53683853149414,20.3741455078125,249364880,8
2023-03-05,Crypto,Solana,SOL-USD,20.966392517089844,21.61699676513672,20.89556312561035,278729462,8
2023-03-06,Crypto,Solana,SOL-USD,20.978412628173828,21.098865509033203,20.522214889526367,318022843,8
2023-03-07,Crypto,Solana,SOL-USD,20.63469123840332,20.88684844970703,19.82059669494629,394901279,8
2023-03-08,Crypto,Solana,SOL-USD,20.24393081665039,20.33236694335937,18.28630447387696,620543521,8
2023-03-09,Crypto,Solana,SOL-USD,18.424707412719727,18.68904685974121,16.943132400512695,754162560,8
2023-03-10,Crypto,Solana,SOL-USD,17.3122501373291,18.32339668273925,16.117345809936523,944032048,8
2023-03-11,Crypto,Solana,SOL-USD,18.243104934692383,18.848188400268555,17.171354293823242,696894876,8
2023-03-12,Crypto,Solana,SOL-USD,18.22479820251465,20.39289093017578,17.942476272583008,666940879,8
2023-03-13,Crypto,Solana,SOL-USD,20.31079292297364,21.34041213989257,18.9644718170166,1161164364,8
2023-03-14,Crypto,Solana,SOL-USD,20.43470764160156,22.106672286987305,19.914527893066406,1130224251,8
2023-03-15,Crypto,Solana,SOL-USD,20.93529510498047,21.488908767700195,18.830358505249023,816614774,8
2023-03-16,Crypto,Solana,SOL-USD,19.299495697021484,19.88351058959961,19.03631019592285,438673097,8
2023-03-17,Crypto,Solana,SOL-USD,19.73006629943848,21.676240921020508,19.499818801879883,623518286,8
2023-03-18,Crypto,Solana,SOL-USD,21.6324405670166,22.86198806762696,21.141870498657227,789771840,8
2023-03-19,Crypto,Solana,SOL-USD,21.19828987121582,22.45381164550781,21.19828987121582,475166077,8
2023-03-20,Crypto,Solana,SOL-USD,21.90461158752441,23.831193923950195,21.585559844970703,1147250538,8
2023-03-21,Crypto,Solana,SOL-USD,22.177589416503903,23.22371482849121,21.639102935791016,745081556,8
2023-03-22,Crypto,Solana,SOL-USD,22.614276885986328,23.06732177734375,21.14965057373047,851680842,8
2023-03-23,Crypto,Solana,SOL-USD,21.47551345825196,22.700597763061523,21.21627616882324,555730954,8
2023-03-24,Crypto,Solana,SOL-USD,22.21415138244629,22.258434295654297,20.35582733154297,547225198,8
2023-03-25,Crypto,Solana,SOL-USD,20.6777458190918,20.952482223510746,20.184852600097656,272949711,8
2023-03-26,Crypto,Solana,SOL-USD,20.44417762756348,21.129981994628903,20.34568977355957,226663968,8
2023-03-27,Crypto,Solana,SOL-USD,20.9760856628418,20.97982406616211,19.508054733276367,359607077,8
2023-03-28,Crypto,Solana,SOL-USD,19.922195434570312,20.76420783996582,19.66556739807129,347656506,8
2023-03-29,Crypto,Solana,SOL-USD,20.46544075012207,21.50514411926269,20.45812225341797,378726667,8
2023-03-30,Crypto,Solana,SOL-USD,21.11384010314941,21.59051322937012,20.232969284057617,472449267,8
2023-03-31,Crypto,Solana,SOL-USD,20.552515029907227,21.441999435424805,20.155242919921875,352864960,8
2023-04-01,Crypto,Solana,SOL-USD,21.17135238647461,21.313888549804688,20.858905792236328,209186327,8
2023-04-02,Crypto,Solana,SOL-USD,21.08799171447754,21.28608512878418,20.31570053100586,229561591,8
2023-04-03,Crypto,Solana,SOL-USD,20.53603744506836,20.934097290039062,20.02490234375,437266506,8
2023-04-04,Crypto,Solana,SOL-USD,20.4426498413086,21.236377716064453,20.35272026062012,305630170,8
2023-04-05,Crypto,Solana,SOL-USD,20.924537658691406,21.31917762756348,20.670976638793945,324885702,8
2023-04-06,Crypto,Solana,SOL-USD,20.96971321105957,20.97062110900879,20.50641441345215,222557225,8
2023-04-07,Crypto,Solana,SOL-USD,20.61134529113769,20.77172470092773,20.26767539978028,171660856,8
2023-04-08,Crypto,Solana,SOL-USD,20.4666748046875,20.71323585510254,19.947696685791016,194413927,8
2023-04-09,Crypto,Solana,SOL-USD,20.03837013244629,20.42070579528809,19.9643783569336,152580905,8
2023-04-10,Crypto,Solana,SOL-USD,20.300235748291016,20.936527252197266,20.115707397460938,224169192,8
2023-04-11,Crypto,Solana,SOL-USD,20.883928298950195,23.635955810546875,20.86019325256348,1083533914,8
2023-04-12,Crypto,Solana,SOL-USD,23.01880073547364,24.34465217590332,22.423229217529297,1204250258,8
2023-04-13,Crypto,Solana,SOL-USD,23.81088256835937,25.242456436157227,23.704795837402344,792335438,8
2023-04-14,Crypto,Solana,SOL-USD,24.43577766418457,25.46139335632324,23.81744766235352,859037933,8
2023-04-15,Crypto,Solana,SOL-USD,24.77461051940918,24.77461051940918,23.87202835083008,379745930,8
2023-04-16,Crypto,Solana,SOL-USD,24.07978630065918,25.45414352416992,23.94781494140625,466841333,8
2023-04-17,Crypto,Solana,SOL-USD,25.36248016357422,25.93833541870117,24.40689849853516,789077237,8
2023-04-18,Crypto,Solana,SOL-USD,24.564685821533203,25.42329216003418,24.102088928222656,487693856,8
2023-04-19,Crypto,Solana,SOL-USD,24.85041046142578,24.93950843811035,22.266664505004883,836873906,8
2023-04-20,Crypto,Solana,SOL-USD,22.704620361328125,23.12053680419922,21.664962768554688,658826580,8
2023-04-21,Crypto,Solana,SOL-USD,22.183801651000977,22.376489639282227,21.133298873901367,489546774,8
2023-04-22,Crypto,Solana,SOL-USD,21.27747344970703,21.948162078857425,21.108491897583008,246809009,8
2023-04-23,Crypto,Solana,SOL-USD,21.81642723083496,22.21738243103028,21.06771850585937,314447869,8
2023-04-24,Crypto,Solana,SOL-USD,21.47945976257324,21.950172424316406,21.078792572021484,358681450,8
2023-04-25,Crypto,Solana,SOL-USD,21.38992118835449,21.93714141845703,20.78375625610352,367752382,8
2023-04-26,Crypto,Solana,SOL-USD,21.92747688293457,22.92137718200684,20.57401466369629,690088236,8
2023-04-27,Crypto,Solana,SOL-USD,21.2846908569336,22.48358154296875,21.226152420043945,509745191,8
2023-04-28,Crypto,Solana,SOL-USD,22.339731216430664,23.46005249023437,22.21075439453125,511781472,8
2023-04-29,Crypto,Solana,SOL-USD,23.366914749145508,23.750762939453125,22.98707771301269,369964075,8
2023-04-30,Crypto,Solana,SOL-USD,23.18365859985352,23.929723739624023,22.832014083862305,368042267,8
2023-05-01,Crypto,Solana,SOL-USD,22.82850456237793,22.87849235534668,21.64071083068848,438350469,8
2023-05-02,Crypto,Solana,SOL-USD,21.986553192138672,22.373878479003903,21.77289581298828,296722866,8
2023-05-03,Crypto,Solana,SOL-USD,22.265134811401367,22.26718521118164,21.282699584960938,445797367,8
2023-05-04,Crypto,Solana,SOL-USD,22.21875190734864,22.441139221191406,21.65181541442871,291826693,8
2023-05-05,Crypto,Solana,SOL-USD,21.73081588745117,23.02972221374512,21.706457138061523,423211212,8
2023-05-06,Crypto,Solana,SOL-USD,22.82809257507324,23.222301483154297,21.72997093200684,351934449,8
2023-05-07,Crypto,Solana,SOL-USD,21.97192573547364,22.73860549926757,21.808727264404297,303626005,8
2023-05-08,Crypto,Solana,SOL-USD,21.80777931213379,21.80777931213379,20.260629653930664,553548056,8
2023-05-09,Crypto,Solana,SOL-USD,20.658002853393555,20.96478843688965,20.459636688232425,272780907,8
2023-05-10,Crypto,Solana,SOL-USD,20.68277931213379,21.29500961303711,20.16568756103516,490700208,8
2023-05-11,Crypto,Solana,SOL-USD,20.95549964904785,20.95549964904785,19.855695724487305,376535594,8
2023-05-12,Crypto,Solana,SOL-USD,20.232479095458984,20.92959785461425,19.86431312561035,362726295,8
2023-05-13,Crypto,Solana,SOL-USD,20.915910720825195,21.24797821044922,20.82196807861328,224618367,8
2023-05-14,Crypto,Solana,SOL-USD,20.86826705932617,21.24398803710937,20.666637420654297,184522451,8
2023-05-15,Crypto,Solana,SOL-USD,20.95322799682617,21.485639572143555,20.647809982299805,307353987,8
2023-05-16,Crypto,Solana,SOL-USD,21.008012771606445,21.12025260925293,20.475379943847656,279283146,8
2023-05-17,Crypto,Solana,SOL-USD,20.679012298583984,21.17076873779297,20.50047874450684,279742763,8
2023-05-18,Crypto,Solana,SOL-USD,21.068193435668945,21.068193435668945,20.168506622314453,293327002,8
2023-05-19,Crypto,Solana,SOL-USD,20.34809875488281,20.5580997467041,20.312673568725582,149073606,8
2023-05-20,Crypto,Solana,SOL-USD,20.35030937194824,20.36148834228516,20.14699935913086,121021517,8
2023-05-21,Crypto,Solana,SOL-USD,20.285701751708984,20.383838653564453,19.50821685791016,210641913,8
2023-05-22,Crypto,Solana,SOL-USD,19.61201858520508,19.98162841796875,19.383373260498047,216922971,8
2023-05-23,Crypto,Solana,SOL-USD,19.54226303100586,20.15293502807617,19.45125961303711,258761187,8
2023-05-24,Crypto,Solana,SOL-USD,20.04434967041016,20.06201362609864,18.914325714111328,297840141,8
2023-05-25,Crypto,Solana,SOL-USD,19.22257232666016,19.525495529174805,18.892263412475582,194537149,8
2023-05-26,Crypto,Solana,SOL-USD,19.26094055175781,19.54116439819336,19.12045288085937,140228468,8
2023-05-27,Crypto,Solana,SOL-USD,19.36615753173828,20.499244689941406,19.350170135498047,179682882,8
2023-05-28,Crypto,Solana,SOL-USD,20.42608070373535,21.150989532470703,20.336889266967773,291460886,8
2023-05-29,Crypto,Solana,SOL-USD,20.800046920776367,20.970685958862305,20.29768180847168,228295637,8
2023-05-30,Crypto,Solana,SOL-USD,20.58713722229004,21.38171768188477,20.519500732421875,367512387,8
2023-05-31,Crypto,Solana,SOL-USD,21.255285263061523,21.318878173828125,20.46875190734864,246152341,8
2023-06-01,Crypto,Solana,SOL-USD,20.824892044067383,20.97260856628418,20.46446990966797,209047110,8
2023-06-02,Crypto,Solana,SOL-USD,20.502729415893555,21.35614013671875,20.38359260559082,237609887,8
2023-06-03,Crypto,Solana,SOL-USD,21.258623123168945,21.335468292236328,21.017078399658203,144933830,8
2023-06-04,Crypto,Solana,SOL-USD,21.15740966796875,22.284591674804688,21.061323165893555,317802167,8
2023-06-05,Crypto,Solana,SOL-USD,21.821796417236328,22.04202461242676,19.423831939697266,594214946,8
2023-06-06,Crypto,Solana,SOL-USD,20.0625057220459,20.683780670166016,19.320531845092773,441408235,8
2023-06-07,Crypto,Solana,SOL-USD,20.399314880371094,20.4865837097168,18.5499210357666,390444801,8
2023-06-08,Crypto,Solana,SOL-USD,18.63564682006836,19.0777645111084,18.294736862182617,258460307,8
2023-06-09,Crypto,Solana,SOL-USD,18.908403396606445,19.29947662353516,17.161293029785156,463344687,8
2023-06-10,Crypto,Solana,SOL-USD,17.3813533782959,17.39295768737793,13.379448890686035,1230339924,8
2023-06-11,Crypto,Solana,SOL-USD,15.65445041656494,16.115692138671875,15.198493003845217,446176848,8
2023-06-12,Crypto,Solana,SOL-USD,15.557231903076172,15.606237411499023,14.817190170288086,384209938,8
2023-06-13,Crypto,Solana,SOL-USD,15.196287155151367,15.873085975646973,14.816584587097168,363876713,8
2023-06-14,Crypto,Solana,SOL-USD,15.018190383911133,15.305150032043455,14.195953369140623,296502336,8
2023-06-15,Crypto,Solana,SOL-USD,14.486286163330078,15.010393142700195,14.214147567749023,329864409,8
2023-06-16,Crypto,Solana,SOL-USD,14.760416030883787,15.399171829223633,14.46956729888916,232544705,8
2023-06-17,Crypto,Solana,SOL-USD,15.308581352233888,16.06578254699707,15.185426712036133,206436912,8
